cellLabelInImage,X,Y,cluster,patient_id
,1119.766,1370.024,0,26
,1736.929,1384.698,6,26
,1615.704,1385.537,6,26
,1084.736,1389.861,0,26
,1140.396,1391.912,0,26
,1638.406,1389.731,6,26
,1387.193,1392.814,0,26
,1158.926,1395.48,0,26
,1670.68,1396.232,6,26
,1267.048,1396.573,3,26
,1320.561,1399.528,3,26
,1127.033,1399.693,0,26
,1217.867,1399.553,3,26
,1027.336,1404.021,1,26
,1360.459,1404.026,3,26
,1686.845,1404.726,6,26
,1519.388,1406.642,2,26
,1150.112,1407.249,0,26
,1698.625,1410.286,6,26
,1412.25,1411.643,0,26
,1637.558,1414.043,6,26
,1123.036,1416.012,0,26
,1255.049,1416.132,3,26
,1423.49,1416.771,0,26
,1657.375,1414.703,6,26
,1727.45,1423.174,6,26
,1542.711,1425.668,2,26
,1285.457,1425.6,3,26
,1187.771,1428.766,3,26
,1083.753,1430.129,0,26
,1354.42,1427.569,3,26
,1374.311,1426.987,0,26
,1153.157,1426.134,0,26
,1051.25,1442.937,0,26
,1172.935,1436.061,0,26
,1527.568,1435.341,2,26
,1017.137,1438.379,1,26
,1511.498,1436.983,2,26
,1252.356,1442.228,3,26
,1543.588,1447.478,2,26
,1134.16,1455.435,0,26
,1159.163,1451.093,0,26
,1221.429,1454.364,3,26
,1526.109,1457.325,2,26
,1087.877,1460.906,0,26
,1191.8,1460.849,3,26
,1073.826,1462.518,0,26
,1108.856,1465.327,0,26
,1751.442,1466.11,0,26
,1157.497,1473.094,0,26
,1860.705,1473.639,0,26
,1508.426,1472.42,0,26
,1526.764,1475.609,2,26
,1537.163,1479.221,2,26
,1140.859,1483.762,0,26
,1517.111,1491.48,0,26
,1010.907,1494.583,0,26
,1098.449,1489.331,0,26
,1177.668,1501.317,3,26
,1481.318,1500.114,0,26
,1730.23,1500.257,0,26
,1528.035,1501.965,0,26
,436.5914,1512.785,0,26
,1445.018,1515.336,0,26
,1057.235,1517.217,0,26
,316.361,1517.129,0,26
,1784.442,1519.976,0,26
,1005.549,1519.409,0,26
,1071.028,1521.511,0,26
,1133.578,1528.137,0,26
,1745.042,1521.338,0,26
,977.7392,1524.183,1,26
,1088.425,1526.329,0,26
,339.732,1531.309,0,26
,317.0478,1537.319,0,26
,375.1,1535.359,0,26
,436.3945,1539.547,0,26
,216.6744,1539.953,0,26
,488.0946,1565.747,0,26
,1171.681,1545.764,3,26
,1002.903,1547.597,0,26
,959.2979,1542.603,0,26
,1240.467,1547.896,3,26
,200.1682,1550.704,0,26
,267.7683,1554.802,0,26
,908.3285,1558.273,1,26
,295.5499,1557.483,0,26
,339.9583,1557.59,0,26
,457.6864,1554.891,0,26
,1199.726,1558.888,3,26
,220.3611,1560.625,0,26
,397.1559,1560.346,0,26
,979.856,1563.456,0,26
,241.0308,1561.272,0,26
,998.5681,1565.516,0,26
,356.386,1568.144,0,26
,1724.837,1570.867,0,26
,266.6529,1570.312,0,26
,1112.724,1569.417,0,26
,202.0798,1572.559,0,26
,528.4696,1573.714,0,26
,153.7825,1575.335,0,26
,308.3682,1576.186,0,26
,1758.018,1578.391,0,26
,1233.356,1579.407,3,26
,1690.799,1579.649,0,26
,375.0952,1575.245,0,26
,1064.626,1582.589,0,26
,1031.975,1582.748,0,26
,280.1519,1584.887,0,26
,140.3669,1586.248,0,26
,451.2687,1586.003,0,26
,752.7199,1586.521,0,26
,352.7167,1589.279,0,26
,1216.888,1590.192,3,26
,909.8187,1593.217,0,26
,999.1871,1590.604,0,26
,206.5479,1592.561,0,26
,1729.298,1599.647,0,26
,227.0179,1597.698,0,26
,1809.781,1597.384,0,26
,1083.467,1602.982,0,26
,1835.119,1592.691,0,26
,1770.028,1603.17,0,26
,507.5065,1602.975,0,26
,823.5417,1608.273,0,26
,196.5284,1609.358,0,26
,420.1168,1608.507,0,26
,982.2723,1612.676,0,26
,243.5194,1609.513,0,26
,365.3641,1608.213,0,26
,212.4699,1610.066,0,26
,328.7418,1613.576,0,26
,96.5125,1615.825,0,26
,773.5,1627.142,0,26
,587.6815,1619.062,0,26
,1775.683,1620.986,0,26
,1835.091,1624.596,0,26
,604.6739,1627.028,0,26
,623.4053,1627.313,0,26
,809.7421,1625.052,0,26
,468.2058,1631.268,0,26
,1710.371,1631.617,0,26
,107.0117,1638.861,0,26
,487.157,1646.675,0,26
,1670.946,1635.883,0,26
,729.0782,1640.051,0,26
,1808.213,1640.036,0,26
,565.0302,1640.302,0,26
,1119.383,1641.989,0,26
,191.2112,1646.835,0,26
,1155.287,1646.975,0,26
,125.6823,1659.861,0,26
,929.25,1650.043,0,26
,236.6171,1649.147,0,26
,1027.998,1660.546,0,26
,1853.158,1657.761,0,26
,397.8227,1649.449,0,26
,1772.081,1655.086,0,26
,339.352,1654.25,0,26
,991.8731,1654.674,0,26
,624.3339,1655.432,0,26
,1410.063,1655.15,0,26
,287.0648,1661.354,0,26
,1140.944,1658.948,0,26
,253.8818,1662.186,0,26
,175.4978,1663.378,0,26
,1115.426,1665.191,0,26
,936.3755,1666.585,0,26
,1826.322,1665.016,0,26
,1060.708,1668.246,0,26
,110.3841,1668.285,0,26
,719.8171,1670.966,0,26
,1803.753,1669.946,0,26
,1774.651,1671.229,0,26
,1860.952,1671.97,0,26
,649.2784,1674.786,0,26
,1665.363,1675.409,0,26
,627.1153,1676.966,0,26
,773.3911,1668.602,0,26
,1687.101,1676.828,0,26
,860.355,1680.546,0,26
,1186.479,1682.986,3,26
,469.8354,1683.201,0,26
,596.3129,1693.79,0,26
,927.1212,1685.702,0,26
,253.4177,1694.063,0,26
,1741.527,1686.562,0,26
,1658.181,1687.387,0,26
,1163.402,1689.441,0,26
,104.1715,1690.077,0,26
,1777.871,1696.39,0,26
,1850.438,1696.806,0,26
,1636.532,1698.222,0,26
,1809.955,1699.441,0,26
,1351.94,1699.932,0,26
,1649.626,1702.225,0,26
,1760.025,1704.439,0,26
,1192.786,1711.231,0,26
,770.1424,1715.764,0,26
,1456.878,1706.059,0,26
,1500.838,1716.5,0,26
,701.0133,1721.379,0,26
,1595.056,1723.301,0,26
,1769.772,1724.622,0,26
,102.9617,1726.583,0,26
,557.8341,1728.41,0,26
,1563.881,1728.03,0,26
,1829.508,1726.913,0,26
,456.4015,1735.6,0,26
,1514.446,1738.482,0,26
,1798.36,1741.787,0,26
,1496.552,1741.586,0,26
,1938.848,1740.715,1,26
,556.4276,1743.72,0,26
,761.3541,1743.615,0,26
,1919.977,1747.366,1,26
,256.3548,1748.882,0,26
,273.9721,1751.167,0,26
,291.9416,1752.089,2,26
,1673.383,1754.312,0,26
,1069.831,1756.556,0,26
,484.3193,1759.021,0,26
,1810.244,1760.014,0,26
,1865.877,1756.942,0,26
,1833.154,1763.315,0,26
,286.1479,1767.809,2,26
,308.7851,1767.928,2,26
,74.79123,1770.719,0,26
,335.4921,1782.666,2,26
,1653.746,1771.456,0,26
,268.5213,1771.973,2,26
,32.11392,1772.962,0,26
,244.2466,1773.986,2,26
,640.183,1773.031,0,26
,1855.435,1776.593,0,26
,54.87412,1782.57,0,26
,1626.451,1777.44,0,26
,16.35165,1779.973,0,26
,1733.375,1786.5,0,26
,290.0743,1786.609,2,26
,686.8456,1786.818,0,26
,1900.52,1789.509,1,26
,31.50394,1790.522,0,26
,1880.618,1788.752,0,26
,97.22767,1793.254,0,26
,303.0395,1799.345,2,26
,1568.181,1800.804,0,26
,1863.663,1801.0,0,26
,1900.761,1809.275,1,26
,286.1773,1811.457,2,26
,1918.123,1811.388,1,26
,19.14523,1811.262,0,26
,167.7509,1820.517,0,26
,261.5207,1810.197,2,26
,305.3628,1816.123,2,26
,715.2095,1815.259,0,26
,5.976471,1819.541,0,26
,70.07724,1820.939,0,26
,640.9696,1818.901,0,26
,1895.573,1820.566,1,26
,241.8629,1822.713,2,26
,1914.316,1822.211,1,26
,1763.045,1824.529,0,26
,686.2094,1821.108,0,26
,117.5205,1826.274,0,26
,280.9669,1831.967,2,26
,823.9048,1829.642,0,26
,1616.334,1833.338,0,26
,101.8873,1837.914,0,26
,1567.368,1836.136,0,26
,978.7249,1839.461,0,26
,1076.597,1840.151,0,26
,1947.035,1841.782,1,26
,727.8465,1846.31,0,26
,850.8115,1845.49,0,26
,292.7487,1846.466,2,26
,268.4713,1848.153,2,26
,59.73006,1848.969,0,26
,1606.984,1850.348,0,26
,1862.452,1850.53,0,26
,699.9893,1852.201,0,26
,48.81287,1853.292,0,26
,1311.805,1857.765,0,26
,1985.626,1861.671,1,26
,1330.736,1849.51,0,26
,1352.424,1857.586,0,26
,1960.812,1864.425,1,26
,239.8403,1871.129,0,26
,377.5976,1871.742,0,26
,1973.054,1870.441,1,26
,265.7608,1872.764,0,26
,689.0118,1871.899,0,26
,1946.979,1872.991,1,26
,286.6667,1876.746,0,26
,1864.068,1878.866,0,26
,1966.25,1879.089,1,26
,55.53585,1880.881,0,26
,354.6463,1884.109,0,26
,1302.733,1886.613,0,26
,1881.844,1887.254,0,26
,561.021,1891.498,0,26
,257.0135,1890.351,0,26
,1791.746,1890.7,0,26
,1843.989,1891.598,0,26
,1319.192,1894.782,0,26
,1337.774,1901.306,0,26
,1434.661,1901.967,0,26
,531.4753,1903.882,0,26
,1936.959,1902.767,1,26
,1323.773,1910.571,0,26
,1152.928,1915.069,0,26
,1437.283,1929.772,0,26
,1635.992,1936.332,0,26
,1305.894,1934.752,0,26
,1904.054,1938.154,1,26
,128.2848,1939.579,0,26
,545.0547,1936.275,0,26
,1332.241,1937.968,0,26
,500.0442,1945.221,0,26
,1813.764,1943.698,0,26
,656.4005,1953.157,0,26
,53.12432,1953.584,0,26
,1703.963,1952.996,0,26
,1194.592,1956.614,0,26
,1922.635,1971.243,1,26
,227.4029,1975.799,0,26
,1696.045,1977.935,0,26
,1535.211,1994.149,0,26
,193.0663,1990.088,0,26
,220.4626,2002.885,0,26
,1672.905,2000.325,0,26
,1714.235,2002.851,0,26
,1324.039,2018.356,0,26
,326.9448,2017.808,0,26
,1684.825,2024.217,0,26
,1710.627,2027.929,0,26
,251.3189,2038.197,0,26
,294.4611,2039.756,0,26
,358.2844,2041.985,0,26
,218.7019,2041.385,0,26
,1702.251,2043.419,0,26
,1334.838,2042.092,0,26
,1760.363,561.498,5,26
,1732.495,142.9286,5,26
,1593.11,255.3498,5,26
,1553.877,358.2005,5,26
,1739.399,561.2477,5,26
,199.0766,11.36182,0,26
,717.1555,16.81015,0,26
,804.1047,16.57442,0,26
,271.2443,16.70529,0,26
,334.572,21.522,0,26
,663.6477,14.65625,0,26
,424.2705,24.23188,0,26
,222.6879,31.61219,0,26
,402.5064,35.19635,0,26
,517.0571,25.02386,0,26
,788.8464,41.45131,0,26
,655.8158,41.71053,0,26
,748.8231,44.9463,0,26
,820.7301,45.16528,0,26
,716.0317,49.48869,0,26
,264.8136,55.10682,0,26
,412.8923,60.08489,0,26
,1979.902,62.2,5,26
,729.7744,64.08772,0,26
,895.9199,67.16914,1,26
,754.9793,68.17617,0,26
,850.175,75.925,0,26
,447.7917,71.10833,0,26
,497.4212,75.81212,0,26
,785.8547,77.75473,0,26
,180.8651,76.23529,0,26
,311.0136,84.43439,0,26
,254.5056,85.9098,0,26
,706.0322,85.45708,0,26
,934.3994,77.43305,1,26
,1721.106,84.82979,5,26
,288.8276,87.42299,0,26
,733.767,87.4733,0,26
,907.1285,102.1732,1,26
,366.1892,95.58378,0,26
,438.9877,99.45691,0,26
,804.5137,99.76027,0,26
,630.9312,103.0258,0,26
,666.1178,99.85017,0,26
,171.5122,112.5122,0,26
,413.3129,117.7119,0,26
,781.4508,121.9531,0,26
,320.1871,127.6517,0,26
,374.4748,128.0846,0,26
,487.9593,126.2474,0,26
,450.2634,130.4782,0,26
,691.5448,130.4932,0,26
,714.6061,135.1861,0,26
,277.2426,138.6777,0,26
,625.6813,131.8209,0,26
,666.1332,134.2463,0,26
,244.5023,136.6056,0,26
,1549.152,145.1574,5,26
,1173.253,147.1978,5,26
,2021.555,150.0216,0,26
,228.7312,159.2841,0,26
,269.9592,157.0765,0,26
,513.3148,167.3368,0,26
,378.8686,162.164,0,26
,1106.165,160.813,0,26
,401.1395,161.4688,0,26
,355.0788,174.1175,0,26
,1203.0,172.3507,2,26
,1943.927,175.3476,2,26
,544.473,178.546,0,26
,211.2213,179.7186,0,26
,673.7385,182.7774,0,26
,582.7677,183.9134,0,26
,163.4309,185.0363,0,26
,248.3232,185.0402,0,26
,643.6754,186.7417,0,26
,416.2043,188.6298,0,26
,1147.114,190.1142,2,26
,481.5997,186.961,0,26
,197.7321,195.9097,0,26
,686.1538,198.5299,0,26
,342.2422,199.7782,0,26
,712.5932,201.9784,0,26
,1113.428,211.3312,0,26
,543.2775,213.9006,0,26
,1868.657,213.7875,2,26
,1924.799,212.3442,2,26
,1130.329,221.3097,0,26
,574.2731,215.1579,0,26
,250.7583,219.0656,0,26
,643.0207,221.1022,0,26
,878.4854,226.4976,0,26
,1892.185,230.1354,2,26
,836.4232,234.0429,0,26
,787.1977,232.1526,0,26
,675.4448,238.3848,0,26
,926.9329,238.7093,6,26
,1931.903,247.0229,4,26
,487.4492,242.5963,0,26
,1131.457,245.4,2,26
,625.8367,254.9046,0,26
,748.8419,252.6735,0,26
,1194.757,251.3446,2,26
,473.2459,255.4137,0,26
,551.1418,252.333,0,26
,878.8673,259.3106,0,26
,269.9746,261.8661,0,26
,1895.483,266.6556,4,26
,593.1804,259.5851,0,26
,700.8155,266.4825,0,26
,671.3103,269.6975,0,26
,1872.556,267.4912,4,26
,997.7793,269.331,6,26
,792.6672,275.1572,0,26
,258.7176,274.8168,0,26
,907.6417,277.0123,6,26
,741.3654,277.5205,0,26
,1249.01,277.8381,4,26
,1113.267,285.2274,6,26
,1131.264,281.2407,6,26
,1099.391,287.0724,6,26
,828.8277,273.4466,0,26
,597.7365,289.8664,0,26
,232.4316,287.8361,0,26
,1188.96,288.9301,2,26
,556.2503,292.6015,0,26
,308.2657,295.5635,0,26
,640.5544,292.9566,0,26
,272.0242,296.3032,0,26
,252.9577,296.5141,0,26
,764.0281,298.4384,0,26
,1211.748,300.7161,2,26
,805.9373,300.4039,0,26
,1916.271,302.7232,4,26
,1892.302,303.9274,4,26
,867.7971,308.5246,0,26
,1949.576,311.5349,4,26
,1110.236,310.4224,6,26
,2040.56,312.888,0,26
,612.5773,316.7405,0,26
,1241.771,322.9265,0,26
,600.1462,321.3615,0,26
,651.5408,333.7049,0,26
,945.874,321.173,6,26
,310.002,330.9562,0,26
,1216.325,326.4268,0,26
,1198.953,325.5162,3,26
,903.6762,332.7158,0,26
,2004.22,331.6667,0,26
,402.5633,333.0459,0,26
,925.7375,335.4,6,26
,799.7937,339.8238,0,26
,1320.831,337.1047,4,26
,521.7171,339.78,0,26
,612.6422,339.094,0,26
,825.0824,341.7176,0,26
,548.6808,340.5892,0,26
,1344.846,344.5407,5,26
,372.1036,347.5116,0,26
,815.3238,349.6192,0,26
,1246.06,352.3546,0,26
,834.2444,363.0392,0,26
,946.7407,362.9864,0,26
,1625.579,363.3149,5,26
,1172.305,364.4931,0,26
,679.9623,361.6587,6,26
,352.6715,362.7443,0,26
,455.7637,368.7966,0,26
,991.911,371.3848,6,26
,325.0419,368.7167,0,26
,1991.929,370.0258,0,26
,1400.453,371.7902,5,26
,718.3573,364.8261,0,26
,865.9081,372.8196,0,26
,337.4864,380.0646,0,26
,832.6565,382.0669,0,26
,1085.829,382.7265,6,26
,1266.564,382.5485,0,26
,934.6022,392.8637,0,26
,1388.808,400.0459,5,26
,831.4253,396.6149,0,26
,767.1687,400.4381,0,26
,358.9781,398.0835,0,26
,670.2299,403.1722,0,26
,1070.956,402.4034,6,26
,1337.926,401.894,1,26
,1530.193,403.6605,5,26
,1437.958,405.3205,5,26
,391.5066,406.4317,0,26
,729.1823,407.4948,0,26
,798.7886,406.0621,0,26
,860.7515,411.2722,0,26
,348.2477,417.3318,0,26
,1449.471,418.4129,5,26
,1547.762,419.5416,5,26
,1214.81,420.0284,0,26
,548.2607,426.4587,0,26
,885.7653,423.517,0,26
,964.7647,425.2603,6,26
,932.0492,423.5082,0,26
,1424.061,424.8475,5,26
,1516.914,427.7868,5,26
,650.2342,418.1157,0,26
,624.0812,426.5245,0,26
,1309.252,430.9871,0,26
,485.1421,432.7104,0,26
,364.5406,435.2462,0,26
,580.9298,434.3535,0,26
,992.1971,436.1509,6,26
,866.6028,438.0611,0,26
,820.812,439.6601,0,26
,515.9958,435.4177,0,26
,720.3659,441.8606,0,26
,754.9219,441.5125,0,26
,1192.904,441.8718,0,26
,919.531,446.2126,0,26
,640.3032,447.1092,0,26
,2029.424,445.4778,0,26
,891.6042,459.7447,0,26
,1287.601,454.0252,0,26
,1231.371,454.7533,0,26
,798.7609,459.3094,0,26
,435.8,461.4989,0,26
,857.2469,462.8901,0,26
,1178.353,463.7248,0,26
,1275.901,463.8843,0,26
,698.786,464.2822,0,26
,1303.68,462.9485,0,26
,1445.256,465.6667,1,26
,496.2954,470.0802,0,26
,512.6901,470.263,0,26
,625.9231,469.8935,0,26
,650.049,468.9552,0,26
,671.6168,472.3084,0,26
,832.7777,470.8933,0,26
,534.3043,473.9348,0,26
,923.7899,473.5826,0,26
,1660.836,473.2705,5,26
,571.0059,478.9763,0,26
,756.4902,487.2073,0,26
,812.8628,489.6654,0,26
,603.8366,489.0175,0,26
,501.3546,490.468,0,26
,539.5385,491.7057,0,26
,520.3039,494.6373,0,26
,857.3504,491.7283,0,26
,903.4159,494.3805,0,26
,1281.033,498.5373,0,26
,781.4009,498.9942,0,26
,460.9361,500.3555,0,26
,560.0378,500.0353,0,26
,1032.107,500.3373,6,26
,1080.904,500.2324,6,26
,1383.958,499.8807,1,26
,926.4371,504.0192,0,26
,1296.805,504.8879,0,26
,1340.212,505.2852,0,26
,640.9441,516.7126,0,26
,877.5589,497.737,0,26
,542.5406,513.5819,0,26
,2012.042,513.0845,1,26
,1701.583,513.4917,5,26
,1016.96,512.162,6,26
,1595.052,517.3142,5,26
,479.828,518.38,0,26
,711.7371,524.0668,0,26
,791.9393,524.5099,0,26
,907.5749,522.7789,0,26
,1072.512,525.5876,6,26
,1970.085,526.2394,1,26
,845.6445,527.0792,0,26
,411.8154,528.0231,1,26
,822.4904,534.8827,0,26
,563.1148,531.541,0,26
,977.4394,525.7491,0,26
,1577.053,530.7525,5,26
,2037.621,531.8182,1,26
,874.7778,538.7906,0,26
,1047.451,533.4232,6,26
,1517.397,533.1333,5,26
,1306.316,533.6365,0,26
,2008.824,535.1531,1,26
,553.2772,534.875,0,26
,1736.54,536.6702,5,26
,1647.865,536.2051,5,26
,1694.748,538.6339,5,26
,435.1676,541.3297,1,26
,1437.769,542.0058,5,26
,1346.185,540.9167,1,26
,669.1622,544.2613,0,26
,1372.781,543.2573,1,26
,449.4592,545.7551,1,26
,1390.267,545.6135,1,26
,993.841,545.8834,0,26
,1232.616,547.1558,0,26
,1322.609,547.7124,1,26
,2030.479,546.7357,1,26
,574.5847,552.4269,0,26
,707.0271,549.2874,0,26
,1343.097,555.7484,1,26
,933.6973,555.546,0,26
,373.0722,557.327,1,26
,468.0938,558.2519,0,26
,1293.456,557.7257,0,26
,914.2616,559.1526,0,26
,1006.808,561.4851,0,26
,755.8423,563.2714,0,26
,734.2056,566.9299,0,26
,1377.41,567.4744,1,26
,379.3191,568.9362,1,26
,1308.007,569.5423,0,26
,683.5254,569.5306,0,26
,1328.205,571.861,1,26
,1433.301,574.6315,1,26
,544.6765,574.7,0,26
,588.6429,574.3008,0,26
,492.1631,577.3972,0,26
,568.4144,579.8821,0,26
,1225.124,575.7295,0,26
,1040.736,577.334,6,26
,434.092,586.0934,0,26
,2024.995,582.5412,1,26
,403.0284,579.821,1,26
,722.3842,587.1281,0,26
,808.4202,587.4433,0,26
,1759.616,587.3503,4,26
,501.3819,592.005,0,26
,351.9522,593.6142,1,26
,392.8469,592.2347,1,26
,1252.712,595.2746,0,26
,1357.301,593.6853,1,26
,998.6489,598.9241,0,26
,1570.354,596.0531,5,26
,1327.955,597.1364,1,26
,1199.437,600.1429,0,26
,1538.379,598.7743,5,26
,975.3385,601.8646,0,26
,1230.524,601.2018,0,26
,786.884,602.0026,0,26
,488.0278,602.2564,0,26
,704.3364,605.7103,0,26
,1747.198,606.3956,4,26
,832.8947,607.5197,0,26
,939.0327,606.649,0,26
,455.6726,604.3921,0,26
,581.0835,609.3536,0,26
,1220.712,613.5951,0,26
,517.7739,611.9043,0,26
,475.716,611.2735,0,26
,724.472,615.7615,0,26
,952.7026,615.3987,0,26
,1753.875,614.9773,4,26
,358.2864,615.7889,1,26
,929.4146,619.4085,0,26
,1739.699,621.7945,5,26
,1378.325,625.5686,1,26
,1205.607,623.8676,0,26
,1228.178,627.4111,0,26
,606.1585,629.2433,0,26
,1252.127,626.682,0,26
,2037.236,628.35,1,26
,1188.515,631.6168,0,26
,902.745,631.3317,0,26
,1391.232,632.512,1,26
,507.1536,632.6771,0,26
,663.3306,646.3091,0,26
,447.4879,642.806,0,26
,1221.763,642.0513,0,26
,1322.377,641.9198,1,26
,1410.601,642.5151,1,26
,550.3056,644.0229,0,26
,1238.836,643.5586,0,26
,416.1484,646.5871,0,26
,1187.23,645.7004,0,26
,1258.757,644.7299,0,26
,1383.513,644.8696,1,26
,484.1353,646.3769,0,26
,721.8536,646.8776,0,26
,527.0918,650.2704,0,26
,2003.963,649.963,1,26
,503.7895,650.5356,0,26
,1034.496,667.7083,0,26
,1723.254,655.5702,5,26
,1876.992,654.4631,1,26
,1245.369,655.5595,0,26
,1343.533,656.6317,1,26
,1381.086,656.2141,1,26
,1607.378,657.1529,5,26
,2041.631,656.0952,1,26
,901.3462,657.1154,0,26
,947.9303,657.9353,0,26
,1801.921,664.3532,1,26
,1205.006,654.8773,0,26
,923.5923,663.2741,0,26
,1360.497,660.6382,1,26
,975.8625,659.1198,0,26
,1177.119,662.1204,0,26
,617.8057,662.5595,0,26
,1224.261,663.8383,0,26
,1369.076,666.7273,1,26
,1990.345,666.0054,1,26
,2037.6,666.8182,1,26
,1973.721,664.7584,1,26
,1349.733,671.5381,1,26
,2025.847,672.6789,1,26
,559.8924,676.3881,0,26
,579.3128,681.0387,0,26
,1098.3,673.5669,0,26
,955.876,685.514,0,26
,698.7544,685.3584,0,26
,880.9756,686.6829,0,26
,1320.273,685.4848,1,26
,1056.227,686.8895,0,26
,1815.529,686.4711,1,26
,865.2164,689.0175,0,26
,1068.68,684.2251,0,26
,593.2358,690.0094,0,26
,1907.327,690.9571,1,26
,645.9582,691.2213,0,26
,994.9709,692.3677,0,26
,1182.765,691.8571,0,26
,1281.265,692.5405,0,26
,675.8196,692.0361,0,26
,905.9024,701.3422,0,26
,1327.61,693.9451,1,26
,1313.222,694.9111,1,26
,813.9947,701.7926,0,26
,849.1111,699.0133,0,26
,1206.852,700.2625,0,26
,1233.549,700.6488,0,26
,1045.273,704.7343,0,26
,728.5167,705.9167,0,26
,1058.585,706.9368,0,26
,1822.907,706.7471,1,26
,970.8562,709.7303,0,26
,1908.82,709.8505,1,26
,1879.328,708.9416,1,26
,1032.757,710.5905,0,26
,1755.033,714.6234,1,26
,703.4318,719.4439,0,26
,749.6732,719.9961,0,26
,1802.431,720.0318,1,26
,915.1231,721.3077,0,26
,1019.802,721.5275,6,26
,802.4082,721.7143,0,26
,1364.54,722.1534,1,26
,1280.514,723.8684,1,26
,1377.825,725.2183,1,26
,1784.455,727.1362,1,26
,892.3112,730.9959,0,26
,1216.228,729.9815,0,26
,1392.758,731.5523,1,26
,826.902,733.2222,0,26
,1096.3,733.76,0,26
,1001.982,722.7792,0,26
,1721.195,733.784,1,26
,545.1264,734.6006,0,26
,928.8387,734.6129,0,26
,1189.681,735.2153,0,26
,795.831,739.2321,0,26
,1145.48,734.5285,0,26
,524.7273,737.33,0,26
,1229.71,739.7461,0,26
,946.0226,738.0602,0,26
,110.9497,740.7207,5,26
,755.25,741.1364,0,26
,1834.96,740.2522,1,26
,1037.798,743.4597,0,26
,570.3395,745.6035,0,26
,1267.256,743.6628,1,26
,991.9457,744.6951,0,26
,1776.152,745.7826,1,26
,1128.221,745.1569,1,26
,766.9325,747.681,0,26
,909.9042,747.567,0,26
,962.3803,747.6053,0,26
,1252.399,746.9393,1,26
,862.8981,748.767,0,26
,1100.17,747.8819,0,26
,661.5416,751.6175,0,26
,1791.027,750.9146,1,26
,707.65,750.3,0,26
,687.8717,753.6189,0,26
,1490.649,752.1402,5,26
,1156.955,752.625,1,26
,352.5,753.8923,0,26
,1030.763,753.3453,0,26
,622.0202,754.4646,0,26
,1769.458,758.0365,1,26
,1117.252,760.2233,1,26
,899.3248,762.8248,0,26
,1263.816,763.4184,1,26
,1062.55,765.0314,0,26
,1097.13,764.3043,0,26
,1438.749,765.0,5,26
,857.3051,766.7267,0,26
,989.8801,764.6806,6,26
,815.7905,765.5112,0,26
,876.7782,766.9377,0,26
,1576.852,769.2008,5,26
,1807.612,769.8215,1,26
,417.9505,769.527,0,26
,945.8635,771.0028,0,26
,1153.179,771.3895,1,26
,1748.838,769.1088,1,26
,619.08,772.0496,0,26
,430.213,775.2593,0,26
,686.8885,775.331,0,26
,339.8633,778.3086,0,26
,803.2406,776.1392,0,26
,1264.198,782.8463,1,26
,747.6828,785.1241,0,26
,1813.971,784.1429,0,26
,762.7398,788.5985,0,26
,1323.333,791.451,1,26
,831.9314,792.6765,0,26
,269.9661,798.2119,0,26
,398.4018,800.4624,0,26
,667.2337,797.7045,0,26
,1151.195,799.0648,1,26
,247.0035,805.4371,0,26
,721.2251,802.4299,0,26
,768.2581,800.871,0,26
,1166.336,803.804,1,26
,1132.006,803.3376,1,26
,1552.271,802.1752,5,26
,848.2427,805.1553,0,26
,1211.691,806.9974,1,26
,1735.323,804.0903,1,26
,746.2151,807.1992,0,26
,1790.736,805.5696,1,26
,818.7305,809.2482,0,26
,527.3017,811.8448,6,26
,760.4221,810.987,0,26
,641.578,812.8073,0,26
,326.4838,816.0182,0,26
,170.0108,815.8387,0,26
,431.6091,816.5273,0,26
,1857.547,814.6972,0,26
,506.4642,820.8887,0,26
,831.1806,817.7315,0,26
,811.4733,821.145,0,26
,1419.523,819.6486,1,26
,1806.558,820.7855,0,26
,455.3058,823.7975,0,26
,862.2673,825.1254,0,26
,399.4051,825.981,0,26
,306.1179,831.0389,0,26
,756.0209,828.822,0,26
,1500.587,829.4133,5,26
,916.0581,832.0233,1,26
,485.7786,833.0143,0,26
,655.7352,837.0101,0,26
,724.2464,833.8696,6,26
,1735.559,835.3065,1,26
,748.5186,837.9737,6,26
,278.9744,840.625,0,26
,823.1355,838.271,0,26
,425.1215,842.2991,0,26
,136.7732,849.1985,0,26
,400.6069,843.3895,0,26
,503.8211,843.1263,0,26
,856.4267,843.5333,0,26
,781.0733,843.5714,0,26
,1659.951,844.9306,1,26
,845.3109,842.305,0,26
,492.1018,849.8246,0,26
,829.4873,850.7259,0,26
,816.125,862.1167,0,26
,360.8088,864.5383,0,26
,658.3856,865.448,0,26
,551.6221,867.9967,0,26
,832.6732,866.989,0,26
,800.0714,868.7488,0,26
,877.6313,868.25,0,26
,389.8906,871.2812,0,26
,1874.898,873.7907,0,26
,1679.501,878.1929,1,26
,1719.124,879.0098,1,26
,130.0819,880.4831,0,26
,255.0307,881.9002,0,26
,1750.457,882.3184,1,26
,1959.975,882.8268,2,26
,736.7115,885.9115,6,26
,1696.646,883.6875,1,26
,347.3405,887.9216,0,26
,769.0963,887.8333,0,26
,874.9054,889.7027,5,26
,440.2541,890.3976,0,26
,1894.964,892.1987,2,26
,1931.189,909.1975,2,26
,1985.177,901.5806,2,26
,515.8825,903.0089,0,26
,249.4377,904.5825,0,26
,844.0303,906.0606,5,26
